lcoh_eur_kg,lcoh_eur_mwh,cf_elec,capex_ann,opex_ann,stack_ann,elec_ann
5.104619503791547,170.13696806137224,0.4029484488729115,56.28225200401955,22.875514975816724,6.456671553710778,84.5225295278252
4.4611622073195765,148.69053636996148,0.36267802526863324,49.23528867873191,20.755722076899005,6.694427544786232,72.00509806954432
4.5131398602102415,150.42295154080733,0.3631822677081215,50.27655738419982,18.36075648754153,6.757609335838693,75.02802833322727
4.602969805894766,153.41698363047254,0.3491036988437056,56.26869968431628,18.52075101324785,6.838333724442653,71.78919920846575
4.638771559398646,154.61025607475685,0.3655856806485927,56.70149794802768,19.016956222335676,6.694608151141892,72.1971937532516
4.581024710766526,152.68555360984828,0.3854417299086701,54.02402085235733,12.855141734861878,7.5265677851793065,78.27982323744976
5.832038308905036,194.38183683580482,0.33809847071740884,65.4221705002458,23.85813570314107,4.597281300605779,100.50424933181216
4.89422412503399,163.12449008738287,0.33584221264116865,58.6296357966953,22.47219441940886,6.7760582845396575,75.24660158673905
4.59770623977429,153.24154897167708,0.3209149596558758,49.01485157939841,25.584214550079942,5.4613904560918565,73.18109238610685
4.9809635871798195,166.01551636070337,0.339782202131119,54.561191496987504,15.594064603099863,8.582671954232202,87.2775883063838
3.7566558973540523,125.20934105881055,0.3726512007566895,43.74733622366685,9.525693317911877,5.455410392920626,66.4809011243112
5.251020565737074,175.01651545601666,0.33900726427046457,54.70201534783289,18.86730886701312,4.332648331940331,97.11454290923032
5.37965292400148,179.3038319569693,0.379827594530725,73.6835627664521,25.25168854365758,6.821310979249683,73.54726966760995
6.255659554279843,208.50113294414714,0.31692350860001617,69.97894401178691,26.293945071044877,4.745781090089762,107.4824627712256
4.691473020386983,156.36679576949814,0.3624641358033981,63.128965622454075,16.965344945728653,6.81774179551864,69.45474340579678
3.727832253583564,124.24864901194019,0.39270249200941754,44.155353662625274,14.070036425889088,5.051333733601692,60.97192518982413
5.376271872872648,179.19114152284536,0.3452223538555601,67.45507583148071,20.978781482672748,5.836259778449317,84.92102443024258
4.590334478496427,152.9958481682859,0.3710009767311746,56.02983204542501,16.4815319507275,4.5992459153860565,75.88523825674733
4.835713642113847,161.1743356916545,0.35187347606334907,55.78721551018678,24.00073868836473,3.3291328678404666,78.0572486252625
5.149888231376967,171.6457747517943,0.36411415263010555,58.045402857966344,17.4952098773711,8.171429672280855,87.933732344176
4.645601480057311,154.83789733031017,0.367726866338407,46.90090672326856,20.600556121242498,8.348393808326673,78.98804067747244
5.407248249687126,180.22358416207192,0.37654539781494145,61.593432519731046,21.712617340843718,8.885504787451035,88.03202951404613
4.599472141043962,153.30040646099525,0.36455078028244364,53.25552371195514,21.57751449758937,5.0026855456449075,73.46468270580581
4.24032172134625,141.3299229724705,0.3307414944384531,43.43539859205221,14.236270009552015,6.690499511771499,76.96775485909478
5.478744741877192,182.60656224676683,0.3176606090801153,60.981228511367604,26.474892660956325,10.189868800909098,84.96057227353381
