solar_cf,wind_cf,price
0.139,0.161,125.8
0.0,0.152,125.8
0.0,0.144,125.8
0.0,0.142,125.8
0.0,0.169,125.8
0.0,0.163,125.8
0.0,0.161,125.8
0.0,0.14,125.8
0.0,0.132,125.8
0.0,0.097,125.8
0.0,0.042,125.8
0.0,0.023,125.8
0.0,0.014,125.8
0.0,0.005,125.8
0.0,0.009,125.8
0.0,0.017,125.8
0.116,0.02,125.8
0.235,0.011,125.8
0.225,0.012,125.8
0.189,0.012,125.8
0.344,0.008,125.8
0.515,0.006,125.8
0.203,0.005,125.8
0.07,0.003,125.8
0.028,0.003,125.8
0.0,0.008,125.8
0.0,0.02,125.8
0.0,0.035,125.8
0.0,0.041,125.8
0.0,0.041,125.8
0.0,0.035,125.8
0.0,0.031,125.8
0.0,0.037,125.8
0.0,0.05,125.8
0.0,0.06,125.8
0.0,0.077,125.8
0.0,0.109,125.8
0.0,0.161,125.8
0.0,0.225,125.8
0.0,0.255,125.8
0.081,0.238,125.8
0.271,0.192,125.8
0.14,0.183,125.8
0.162,0.191,125.8
0.143,0.202,125.8
0.143,0.194,125.8
0.28,0.208,125.8
0.23,0.18,125.8
0.062,0.194,125.8
0.0,0.227,125.8
0.0,0.259,125.8
0.0,0.282,125.8
0.0,0.329,125.8
0.0,0.388,125.8
0.0,0.423,125.8
0.0,0.425,125.8
0.0,0.407,125.8
0.0,0.401,125.8
0.0,0.417,125.8
0.0,0.388,125.8
0.0,0.31,125.8
0.0,0.202,125.8
0.0,0.2,125.8
0.0,0.225,125.8
0.004,0.151,125.8
0.029,0.077,125.8
0.196,0.047,125.8
0.511,0.055,125.8
0.625,0.044,125.8
0.605,0.067,125.8
0.508,0.089,125.8
0.337,0.133,125.8
0.105,0.212,125.8
0.0,0.337,125.8
0.0,0.457,125.8
0.0,0.595,125.8
0.0,0.712,125.8
0.0,0.768,125.8
0.0,0.77,125.8
0.0,0.71,125.8
0.0,0.58,125.8
0.0,0.398,125.8
0.0,0.285,125.8
0.0,0.309,125.8
0.0,0.381,125.8
0.0,0.459,125.8
0.0,0.476,125.8
0.0,0.376,125.8
0.04,0.251,125.8
0.071,0.161,125.8
0.104,0.095,125.8
0.12,0.062,125.8
0.113,0.048,125.8
0.096,0.047,125.8
0.069,0.051,125.8
0.035,0.072,125.8
0.004,0.096,125.8
0.0,0.096,125.8
0.0,0.102,125.8
0.0,0.161,125.8
0.0,0.272,125.8
0.0,0.324,125.8
0.0,0.288,125.8
0.0,0.229,125.8
0.0,0.144,125.8
0.0,0.073,125.8
0.0,0.034,125.8
0.0,0.02,125.8
0.0,0.042,125.8
0.0,0.071,125.8
0.0,0.085,125.8
0.0,0.083,125.8
0.074,0.062,125.8
0.314,0.028,125.8
0.512,0.006,125.8
0.588,0.004,125.8
0.606,0.013,125.8
0.567,0.028,125.8
0.492,0.055,125.8
0.335,0.132,125.8
0.111,0.291,125.8
0.0,0.418,125.8
0.0,0.412,125.8
0.0,0.345,125.8
0.0,0.269,125.8
0.0,0.225,125.8
0.0,0.225,125.8
0.0,0.242,125.8
0.0,0.234,125.8
0.0,0.193,125.8
0.0,0.154,125.8
0.0,0.123,125.8
0.0,0.102,125.8
0.0,0.08,125.8
0.0,0.056,125.8
0.0,0.043,125.8
0.025,0.034,125.8
0.116,0.028,125.8
0.254,0.04,125.8
0.378,0.058,125.8
0.399,0.06,125.8
0.26,0.047,125.8
0.132,0.045,125.8
0.058,0.058,125.8
0.006,0.072,125.8
0.0,0.063,125.8
0.0,0.049,125.8
0.0,0.035,125.8
0.0,0.024,125.8
0.0,0.016,125.8
0.0,0.016,125.8
0.0,0.012,125.8
0.0,0.007,125.8
0.0,0.008,125.8
0.0,0.008,125.8
0.0,0.007,125.8
0.0,0.009,125.8
0.0,0.012,125.8
0.0,0.011,125.8
0.0,0.007,125.8
0.073,0.007,125.8
0.196,0.003,125.8
0.291,0.003,125.8
0.419,0.005,125.8
0.121,0.004,125.8
0.142,0.004,125.8
0.299,0.009,125.8
0.191,0.015,125.8
0.047,0.019,125.8
0.0,0.029,125.8
0.0,0.05,125.8
0.0,0.062,125.8
0.0,0.062,125.8
0.0,0.076,125.8
0.0,0.067,125.8
0.0,0.042,125.8
0.0,0.029,125.8
0.0,0.029,125.8
0.0,0.019,125.8
0.0,0.019,125.8
0.0,0.029,125.8
0.0,0.041,125.8
0.0,0.042,125.8
0.0,0.051,125.8
0.025,0.068,125.8
0.072,0.054,125.8
0.104,0.028,125.8
0.137,0.024,125.8
0.145,0.019,125.8
0.157,0.014,125.8
0.133,0.009,125.8
0.08,0.009,125.8
0.017,0.034,125.8
0.0,0.031,125.8
0.0,0.022,125.8
0.0,0.021,125.8
0.0,0.02,125.8
0.0,0.017,125.8
0.0,0.018,125.8
0.0,0.023,125.8
0.0,0.025,125.8
0.0,0.019,125.8
0.0,0.015,125.8
0.0,0.013,125.8
0.0,0.013,125.8
0.0,0.015,125.8
0.0,0.021,125.8
0.0,0.028,125.8
0.027,0.029,125.8
0.087,0.022,125.8
0.14,0.016,125.8
0.14,0.011,125.8
0.115,0.006,125.8
0.094,0.002,125.8
0.064,0.003,125.8
0.033,0.008,125.8
0.005,0.02,125.8
0.0,0.047,125.8
0.0,0.076,125.8
0.0,0.1,125.8
0.0,0.101,125.8
0.0,0.096,125.8
0.0,0.088,125.8
0.0,0.079,125.8
0.0,0.06,125.8
0.0,0.042,125.8
0.0,0.027,125.8
0.0,0.018,125.8
0.0,0.014,125.8
0.0,0.014,125.8
0.0,0.014,125.8
0.0,0.014,125.8
0.012,0.009,125.8
0.051,0.006,125.8
0.095,0.005,125.8
0.116,0.003,125.8
0.103,0.004,125.8
0.093,0.008,125.8
0.088,0.017,125.8
0.072,0.021,125.8
0.017,0.026,125.8
0.0,0.041,125.8
0.0,0.051,125.8
0.0,0.068,125.8
0.0,0.081,125.8
0.0,0.078,125.8
0.0,0.068,125.8
0.0,0.062,125.8
0.0,0.055,125.8
0.0,0.05,125.8
0.0,0.057,125.8
0.0,0.066,125.8
0.0,0.07,125.8
0.0,0.079,125.8
0.0,0.088,125.8
0.0,0.092,125.8
0.006,0.088,125.8
0.031,0.091,125.8
0.054,0.103,125.8
0.063,0.113,125.8
0.062,0.119,125.8
0.055,0.121,125.8
0.043,0.119,125.8
0.018,0.114,125.8
0.0,0.121,125.8
0.0,0.16,125.8
0.0,0.205,125.8
0.0,0.213,125.8
0.0,0.201,125.8
0.0,0.253,125.8
0.0,0.316,125.8
0.0,0.356,125.8
0.0,0.316,125.8
0.0,0.253,125.8
0.0,0.225,125.8
0.0,0.201,125.8
0.0,0.16,125.8
0.0,0.2,125.8
0.0,0.186,125.8
0.0,0.138,125.8
0.001,0.095,125.8
0.024,0.047,125.8
0.057,0.022,125.8
0.076,0.01,125.8
0.094,0.007,125.8
0.1,0.008,125.8
0.104,0.009,125.8
0.082,0.012,125.8
0.02,0.01,125.8
0.0,0.004,125.8
0.0,0.005,125.8
0.0,0.011,125.8
0.0,0.021,125.8
0.0,0.03,125.8
0.0,0.032,125.8
0.0,0.05,125.8
0.0,0.11,125.8
0.0,0.185,125.8
0.0,0.27,125.8
0.0,0.327,125.8
0.0,0.367,125.8
0.0,0.436,125.8
0.0,0.494,125.8
0.012,0.519,125.8
0.292,0.447,125.8
0.496,0.255,125.8
0.626,0.137,125.8
0.695,0.087,125.8
0.71,0.053,125.8
0.671,0.045,125.8
0.573,0.037,125.8
0.411,0.024,125.8
0.18,0.028,125.8
0.0,0.087,125.8
0.0,0.165,125.8
0.0,0.201,125.8
0.0,0.204,125.8
0.0,0.211,125.8
0.0,0.225,125.8
0.0,0.234,125.8
0.0,0.225,125.8
0.0,0.163,125.8
0.0,0.103,125.8
0.0,0.064,125.8
0.0,0.033,125.8
0.0,0.014,125.8
0.0,0.01,125.8
0.0,0.013,125.8
0.026,0.014,125.8
0.079,0.01,125.8
0.161,0.009,125.8
0.284,0.006,125.8
0.511,0.006,125.8
0.564,0.005,125.8
0.517,0.009,125.8
0.358,0.022,125.8
0.136,0.043,125.8
0.0,0.086,125.8
0.0,0.142,125.8
0.0,0.178,125.8
0.0,0.169,125.8
0.0,0.152,125.8
0.0,0.168,125.8
0.0,0.181,125.8
0.0,0.17,125.8
0.0,0.171,125.8
0.0,0.132,125.8
0.0,0.091,125.8
0.0,0.07,125.8
0.0,0.117,125.8
0.0,0.185,125.8
0.0,0.102,125.8
0.01,0.156,125.8
0.047,0.172,125.8
0.119,0.132,125.8
0.202,0.085,125.8
0.339,0.085,125.8
0.352,0.101,125.8
0.259,0.102,125.8
0.133,0.078,125.8
0.034,0.091,125.8
0.0,0.156,125.8
0.0,0.222,125.8
0.0,0.247,125.8
0.0,0.249,125.8
0.0,0.277,125.8
0.0,0.332,125.8
0.0,0.341,125.8
0.0,0.313,125.8
0.0,0.285,125.8
0.0,0.255,125.8
0.0,0.221,125.8
0.0,0.205,125.8
0.0,0.194,125.8
0.0,0.184,125.8
0.023,0.158,125.8
0.313,0.133,125.8
0.519,0.136,125.8
0.652,0.289,125.8
0.708,0.364,125.8
0.712,0.362,125.8
0.626,0.361,125.8
0.486,0.341,125.8
0.372,0.291,125.8
0.171,0.255,125.8
0.0,0.315,125.8
0.0,0.386,125.8
0.0,0.437,125.8
0.0,0.529,125.8
0.0,0.614,125.8
0.0,0.654,125.8
0.0,0.635,125.8
0.0,0.59,125.8
0.0,0.51,125.8
0.0,0.433,125.8
0.0,0.386,125.8
0.0,0.389,125.8
0.0,0.388,125.8
0.0,0.367,125.8
0.006,0.362,125.8
0.121,0.334,125.8
0.147,0.327,125.8
0.191,0.447,125.8
0.254,0.488,125.8
0.343,0.439,125.8
0.352,0.403,125.8
0.204,0.388,125.8
0.083,0.386,125.8
0.017,0.386,125.8
0.0,0.422,125.8
0.0,0.415,125.8
0.0,0.399,125.8
0.0,0.381,125.8
0.0,0.374,125.8
0.0,0.376,125.8
0.0,0.39,125.8
0.0,0.432,125.8
0.0,0.464,125.8
0.0,0.473,125.8
0.0,0.443,125.8
0.0,0.398,125.8
0.0,0.395,125.8
0.0,0.42,125.8
0.022,0.457,125.8
0.288,0.455,125.8
0.502,0.605,125.8
0.641,0.598,125.8
0.714,0.543,125.8
0.722,0.466,125.8
0.68,0.413,125.8
0.591,0.383,125.8
0.439,0.337,125.8
0.205,0.27,125.8
0.004,0.204,125.8
0.0,0.155,125.8
0.0,0.113,125.8
0.0,0.11,125.8
0.0,0.14,125.8
0.0,0.16,125.8
0.0,0.142,125.8
0.0,0.112,125.8
0.0,0.095,125.8
0.0,0.115,125.8
0.0,0.185,125.8
0.0,0.222,125.8
0.0,0.196,125.8
0.0,0.16,125.8
0.04,0.125,125.8
0.339,0.085,125.8
0.543,0.05,125.8
0.677,0.028,125.8
0.752,0.02,125.8
0.77,0.015,125.8
0.732,0.011,125.8
0.637,0.007,125.8
0.478,0.004,125.8
0.244,0.004,125.8
0.011,0.005,125.8
0.0,0.006,125.8
0.0,0.008,125.8
0.0,0.011,125.8
0.0,0.017,125.8
0.0,0.018,125.8
0.0,0.019,125.8
0.0,0.021,125.8
0.0,0.018,125.8
0.0,0.011,125.8
0.0,0.008,125.8
0.0,0.007,125.8
0.0,0.007,125.8
0.0,0.012,125.8
0.036,0.013,125.8
0.31,0.011,125.8
0.51,0.023,125.8
0.638,0.048,125.8
0.709,0.075,125.8
0.717,0.099,125.8
0.641,0.118,125.8
0.53,0.134,125.8
0.339,0.144,125.8
0.079,0.16,125.8
0.0,0.201,125.8
0.0,0.241,125.8
0.0,0.248,125.8
0.0,0.224,125.8
0.0,0.195,125.8
0.0,0.155,125.8
0.0,0.142,125.8
0.0,0.152,125.8
0.0,0.146,125.8
0.0,0.147,125.8
0.0,0.148,125.8
0.0,0.152,125.8
0.0,0.156,125.8
0.0,0.163,125.8
0.028,0.157,125.8
0.266,0.121,125.8
0.467,0.1,125.8
0.608,0.131,125.8
0.683,0.147,125.8
0.691,0.153,125.8
0.63,0.149,125.8
0.464,0.14,125.8
0.309,0.12,125.8
0.131,0.111,125.8
0.003,0.162,125.8
0.0,0.198,125.8
0.0,0.201,125.8
0.0,0.196,125.8
0.0,0.177,125.8
0.0,0.147,125.8
0.0,0.125,125.8
0.0,0.101,125.8
0.0,0.078,125.8
0.0,0.059,125.8
0.0,0.052,125.8
0.0,0.046,125.8
0.0,0.054,125.8
0.0,0.06,125.8
0.0,0.079,125.8
0.072,0.096,125.8
0.317,0.104,125.8
0.538,0.093,125.8
0.673,0.061,125.8
0.705,0.032,125.8
0.67,0.017,125.8
0.579,0.012,125.8
0.427,0.022,125.8
0.201,0.05,125.8
0.007,0.093,125.8
0.0,0.159,125.8
0.0,0.219,125.8
0.0,0.228,125.8
0.0,0.183,125.8
0.0,0.113,125.8
0.0,0.057,125.8
0.0,0.027,125.8
0.0,0.015,125.8
0.0,0.01,125.8
0.0,0.006,125.8
0.0,0.005,125.8
0.0,0.006,125.8
0.0,0.01,125.8
0.0,0.014,125.8
0.038,0.013,125.8
0.105,0.007,125.8
0.156,0.004,125.8
0.21,0.004,125.8
0.254,0.006,125.8
0.302,0.007,125.8
0.216,0.005,125.8
0.16,0.002,125.8
